294	94	40
295	0	356
296	297	283
297	371	423
298	417	217
299	500	228
300	412	214
301	442	289
302	157	269
303	440	241
304	100	266
305	111	178
306	91	101
307	25	307
308	135	400
309	58	458
310	133	26
311	211	386
312	94	97
313	30	155
314	208	184
315	394	333
316	355	180
317	241	180
318	21	485
319	80	251
320	476	61
321	406	94
322	364	71
323	418	221
324	274	441
325	304	97
326	297	102
327	250	405
328	111	463
329	408	279
330	263	418
331	480	119
332	420	383
333	142	14
334	73	328
335	50	438
336	441	7
337	462	14
338	360	294
339	58	39
340	58	391
341	410	285
342	96	97
343	21	64
344	238	210
345	479	121
346	200	178
347	216	341
348	48	437
349	200	270
350	357	181
351	476	174
352	400	286
353	351	481
354	270	400
355	95	234
356	128	113
357	133	455
358	16	463
359	59	388
360	376	190
361	481	122
362	266	405
363	374	232
364	398	20
365	481	26
366	63	444
367	89	290
368	246	314
369	40	304
370	262	369
371	323	29
372	89	65
373	144	35
374	200	265
375	436	264
376	15	457
377	397	20
378	328	491
379	399	175
380	432	2
381	63	336
382	6	296
383	146	376
384	295	247
385	235	33
386	233	204
387	142	360
388	177	156
389	315	287
390	452	172
391	263	153
392	493	493
393	320	283
394	64	5
395	95	235
396	203	211
397	16	497
398	348	348
399	485	104
400	330	147
401	443	237
402	316	286
403	335	46
404	381	495
405	364	173
406	267	162
407	214	245
408	92	234
409	347	459
410	30	7
411	120	37
412	397	153
413	210	29
414	87	285
415	132	32
416	390	294
417	67	451
418	24	68
419	146	439
420	209	212
421	6	292
422	18	63
423	149	98
424	91	268
425	103	177
426	367	178
427	225	269
428	443	246
429	306	42
430	374	306
431	413	421
432	470	405
433	33	278
434	149	458
435	257	57
436	272	403
437	221	291
438	1	101
439	332	459
440	220	392
441	253	50
442	250	441
443	471	484
444	480	152
445	404	83
446	476	94
447	458	213
448	215	395
449	85	288
450	179	75
451	228	287
452	397	18
453	238	204
454	488	3
455	407	88
456	459	14
457	120	17
458	235	316
459	370	382
460	405	454
461	17	458
462	43	135
463	318	497
464	199	268
465	111	467
466	138	438
467	172	314
468	494	468
469	35	303
470	341	59
471	423	221
472	395	295
473	413	417
474	339	60
475	277	428
476	176	199
477	265	240
478	365	190
479	133	53
480	387	488
481	385	295
482	491	369
483	445	273
484	195	273
485	313	493
486	495	227
487	241	403
488	30	72
489	21	487
490	324	99
491	453	318
492	443	272
493	447	184
494	366	288
495	440	284
496	13	314
497	72	227
498	377	385
499	477	478
500	204	185
501	226	191
502	330	138
503	185	434
504	483	22
505	71	282
506	60	5
507	189	402
508	134	211
509	146	313
510	21	146
511	37	281
512	416	417
513	44	311
514	361	181
515	444	242
516	444	271
517	359	179
518	388	334
519	401	164
520	499	316
521	399	106
522	425	215
523	407	98
524	406	460
525	88	95
526	95	64
527	306	229
528	273	55
529	384	149
530	122	35
531	308	199
532	390	301
533	300	108
534	267	400
535	8	300
536	105	181
537	398	325
538	166	247
539	140	431
540	253	118
541	359	246
542	321	277
543	168	59
544	406	285
545	391	334
546	437	19
547	201	278
548	435	267
549	245	408
550	16	462
551	107	374
552	477	97
553	346	57
554	14	459
555	102	6
556	359	287
557	297	131
558	282	1
559	21	70
560	440	244
561	482	104
562	120	261
563	125	29
564	292	32
565	262	92
566	68	160
567	405	276
568	277	50
569	32	319
570	344	70
571	481	84
572	21	68
573	441	244
574	57	43
575	1	293
576	481	96
577	471	368
578	236	126
579	406	99
580	303	186
581	225	369
582	412	453
583	104	349
584	173	182
585	111	464
586	53	440
587	69	336
588	359	182
589	13	459
590	244	277
591	484	177
592	452	206
593	22	483
594	452	110
595	347	192
596	95	92
597	368	311
598	479	387
599	479	169
600	497	266
601	66	336
602	376	195
603	401	281
604	441	177
605	231	203
606	21	488
607	231	204
608	122	422
609	65	453
610	206	261
611	466	149
612	313	119
613	90	274
614	39	162
615	35	306
616	437	15
617	307	412
618	79	291
619	64	437
620	376	92
621	129	27
622	196	489
623	51	286
624	20	488
625	13	455
626	170	347
627	92	230
628	117	467
629	413	217
630	405	450
631	394	322
632	125	61
633	238	123
634	11	403
635	89	272
636	304	102
637	478	121
638	408	84
639	376	494
640	20	73
641	159	299
642	95	382
643	352	63
644	365	274
645	30	301
646	351	5
647	197	267
648	498	171
649	468	352
650	418	251
651	489	437
652	251	63
653	132	55
654	281	96
655	333	293
656	255	487
657	207	400
658	469	489
659	244	254
660	233	207
661	441	60
662	411	379
663	178	72
664	51	447
665	478	118
666	141	426
667	295	89
668	112	433
669	320	211
670	400	103
671	408	453
672	435	180
673	432	66
674	374	116
675	478	102
676	335	57
677	385	239
678	386	245
679	208	396
680	380	489
681	380	498
682	440	7
683	434	245
684	90	232
685	389	334
686	241	205
687	18	24
688	57	183
689	59	457
690	442	243
691	402	281
692	445	237
693	441	273
694	31	175
695	234	202
696	52	303
697	167	445
698	179	286
699	269	48
700	165	59
701	461	8
702	421	415
703	59	459
704	24	492
705	55	449
706	224	192
707	444	269
708	491	20
709	313	126
710	283	438
711	352	241
712	398	476
713	442	247
714	217	207
715	233	87
716	479	127
717	6	53
718	478	300
719	378	493
720	303	78
721	344	62
722	371	315
723	200	78
724	413	391
725	415	216
726	397	57
727	293	228
728	0	297
729	435	20
730	195	111
731	417	218
732	340	54
733	132	57
734	210	379
735	228	260
736	399	104
737	95	277
738	360	284
739	53	466
740	112	465
741	313	391
742	93	235
743	125	32
744	215	282
745	224	320
746	134	428
747	26	490
748	44	115
749	438	127
750	239	15
751	342	54
752	109	463
753	199	187
754	201	188
755	399	301
756	484	171
757	272	234
758	380	350
759	140	108
760	228	199
761	245	461
762	305	107
763	231	195
764	450	265
765	273	149
766	12	358
767	315	121
768	420	213
769	331	134
770	84	377
771	320	280
772	89	185
773	472	481
774	422	420
775	475	267
776	470	125
777	435	268
778	409	155
779	243	248
780	488	96
781	341	72
782	58	449
783	16	460
784	480	136
785	162	388
786	47	208
787	324	127
788	87	96
789	140	137
790	314	205
791	96	346
792	321	280
793	245	251
794	436	295
795	274	261
796	271	128
797	275	45
798	422	409
799	146	188
800	93	96
801	409	255
802	449	428
803	90	285
804	415	95
805	88	287
806	379	196
807	368	452
808	202	186
809	435	11
810	269	46
811	7	292
812	44	496
813	478	99
814	391	99
815	132	477
816	24	65
817	130	247
818	133	273
819	347	62
820	404	140
821	416	420
822	67	335
823	92	270
824	411	95
825	132	479
826	366	334
827	125	39
828	419	422
829	460	2
830	67	334
831	448	414
832	46	163
833	77	465
834	284	319
835	102	422
836	240	34
837	141	428
838	204	269
839	144	439
840	470	417
841	404	103
842	5	281
843	487	320
844	398	23
845	90	296
846	386	13
847	115	465
848	473	475
849	275	42
850	286	356
851	15	69
852	267	44
853	243	399
854	390	249
855	210	391
856	433	15
857	24	259
858	12	463
859	237	213
860	182	480
861	409	88
862	244	368
863	381	328
864	213	185
865	482	141
866	319	124
867	141	431
868	198	264
869	69	334
870	299	98
871	240	250
872	199	203
873	459	17
874	423	217
875	477	179
876	213	397
877	405	187
878	269	402
879	53	204
880	13	394
881	15	68
882	56	268
883	360	184
884	307	102
885	130	57
886	250	328
887	91	231
888	479	176
889	420	224
890	461	182
891	418	218
892	419	418
893	336	493
894	389	300
895	92	76
896	476	102
897	418	399
898	109	56
899	13	465
900	92	232
901	394	47
902	16	287
903	399	102
904	143	158
905	18	484
906	250	411
907	19	273
908	365	28
909	387	297
910	433	447
911	214	274
912	489	338
913	130	494
914	23	67
915	374	489
916	126	30
917	112	467
918	489	274
919	61	214
920	166	440
921	56	75
922	210	276
923	80	286
924	17	459
925	66	448
926	351	128
927	352	176
928	490	286
929	247	219
930	86	268
931	398	329
932	272	402
933	317	123
934	408	318
935	66	31
936	425	448
937	35	304
938	471	94
939	470	473
940	224	56
941	343	47
942	52	18
943	16	68
944	195	185
945	92	236
946	76	462
947	124	56
948	481	454
949	477	483
950	481	124
951	389	156
952	384	16
953	492	34
954	371	200
955	153	235
956	428	202
957	257	391
958	421	218
959	206	186
960	393	301
961	204	187
962	468	475
963	477	122
964	100	66
965	489	27
966	12	451
967	197	270
968	311	422
969	489	17
970	13	214
971	440	247
972	28	467
973	388	325
974	270	401
975	5	445
976	198	271
977	480	131
978	437	98
979	131	246
980	49	437
981	270	49
982	337	41
983	318	280
984	154	392
985	493	111
986	399	450
987	67	452
988	34	239
989	343	276
990	393	12
991	236	247
992	340	291
993	3	292
994	209	68
995	18	225
996	147	435
997	335	99
998	485	24
999	470	475
1000	341	58
