472	69	334
473	152	210
474	67	335
475	126	30
476	390	423
477	285	162
478	285	158
479	406	96
480	459	374
481	67	109
482	468	475
483	438	31
484	168	24
485	267	394
486	406	450
487	460	288
488	224	203
489	21	487
490	21	488
491	87	217
492	67	452
493	119	223
494	398	428
495	344	262
496	390	301
497	167	27
498	236	247
499	313	119
500	13	51
501	200	13
502	0	120
503	202	4
504	343	144
505	94	383
506	250	411
507	464	134
508	443	237
509	4	114
510	169	336
511	200	178
512	412	453
513	121	151
514	403	93
515	399	301
516	97	387
517	176	8
518	62	326
519	151	207
520	299	98
521	334	240
522	92	270
523	444	269
524	132	223
525	428	25
526	413	421
527	382	498
528	391	429
529	398	97
530	192	265
531	438	26
532	44	79
533	137	290
534	446	319
535	175	487
536	26	45
537	147	435
538	111	459
539	472	132
540	349	158
541	86	268
542	415	216
543	121	218
544	210	185
545	98	215
546	484	174
547	328	458
548	313	126
549	390	415
550	459	17
551	481	124
552	386	414
553	116	466
554	468	295
555	391	426
556	408	279
557	15	68
558	392	424
559	88	95
560	116	151
561	240	250
562	123	159
563	89	290
564	39	50
565	359	179
566	338	257
567	92	236
568	413	417
569	91	101
570	55	449
571	57	425
572	465	287
573	320	280
574	322	468
575	483	458
576	312	267
577	139	291
578	388	408
579	110	459
580	459	372
581	204	269
582	407	98
583	335	256
584	471	484
585	339	244
586	89	272
587	488	96
588	316	286
589	235	50
590	316	258
591	425	288
592	213	397
593	113	156
594	199	9
595	463	167
596	129	27
597	248	404
598	405	276
599	400	288
600	61	156
601	393	20
602	484	177
603	108	116
604	112	217
605	389	404
606	102	391
607	434	26
608	488	26
609	477	120
610	126	220
611	439	310
612	212	319
613	320	283
614	17	459
615	236	213
616	68	108
617	390	294
618	275	42
619	423	214
620	460	367
621	272	402
622	478	102
623	400	260
624	181	6
625	470	475
626	245	408
627	93	96
628	218	318
629	441	265
630	21	64
631	356	23
632	267	44
633	277	50
634	182	4
635	26	36
636	384	491
637	418	290
638	321	277
639	358	16
640	389	334
641	48	78
642	24	68
643	206	225
644	290	141
645	439	15
646	359	182
647	413	287
648	230	49
649	407	280
650	459	295
651	468	199
652	101	384
653	170	26
654	197	270
655	415	289
656	203	390
657	443	272
658	210	391
659	363	22
660	352	176
661	212	223
662	8	120
663	244	250
664	18	484
665	379	82
666	84	346
667	233	207
668	344	62
669	20	489
670	361	181
671	174	494
672	49	76
673	390	325
674	7	118
675	107	26
676	312	270
677	399	102
678	109	108
679	115	218
680	88	287
681	54	424
682	125	32
683	199	12
684	457	374
685	391	413
686	304	102
687	391	293
688	66	336
689	132	291
690	18	462
691	347	62
692	466	142
693	389	17
694	342	254
695	92	223
696	404	83
697	290	46
698	95	92
699	200	265
700	435	16
701	25	499
702	319	260
703	116	225
704	402	284
705	108	105
706	386	13
707	472	129
708	132	57
709	43	71
710	493	91
711	12	451
712	201	188
713	60	428
714	243	248
715	230	197
716	389	11
717	401	281
718	459	14
719	411	95
720	0	297
721	476	196
722	458	16
723	92	230
724	432	24
725	215	317
726	371	192
727	481	20
728	152	207
729	14	459
730	361	17
731	8	497
732	206	186
733	421	218
734	402	264
735	388	325
736	35	304
737	321	263
738	444	313
739	188	462
740	400	103
741	418	221
742	112	219
743	408	452
744	30	301
745	205	228
746	407	88
747	380	489
748	395	331
749	133	26
750	21	68
751	313	282
752	53	440
753	458	130
754	437	15
755	400	286
756	346	144
757	440	244
758	280	162
759	488	173
760	326	118
761	207	400
762	391	18
763	37	55
764	204	15
765	173	28
766	343	148
767	231	43
768	445	273
769	432	27
770	439	305
771	208	396
772	249	407
773	107	112
774	279	159
775	376	494
776	403	262
777	41	47
778	96	213
779	461	167
780	391	99
781	116	221
782	165	343
783	388	334
784	130	57
785	422	409
786	66	156
787	485	86
788	389	428
789	117	467
790	475	477
791	429	27
792	339	60
793	381	494
794	218	321
795	64	101
796	343	254
797	478	464
798	423	286
799	198	9
800	225	196
801	374	190
802	462	14
803	347	54
804	231	195
805	72	96
806	489	87
807	443	313
808	233	204
809	477	483
810	459	368
811	95	277
812	16	460
813	100	266
814	288	53
815	211	386
816	144	439
817	224	314
818	79	291
819	95	235
820	7	123
821	91	217
822	105	27
823	101	385
824	238	210
825	439	67
826	435	267
827	443	64
828	92	234
829	450	265
830	102	27
831	492	94
832	440	63
833	453	367
834	15	69
835	489	17
836	335	255
837	419	418
838	292	41
839	489	27
840	96	270
841	461	369
842	105	22
843	479	121
844	207	223
845	17	458
846	186	7
847	465	168
848	416	288
849	388	418
850	92	233
851	179	492
852	132	55
853	485	24
854	388	331
855	217	323
856	281	164
857	169	340
858	491	20
859	279	42
860	439	243
861	391	334
862	96	244
863	441	273
864	477	478
865	56	434
866	12	463
867	458	164
868	446	65
869	71	156
870	65	153
871	8	118
872	102	29
873	315	265
874	343	62
875	384	16
876	67	105
877	478	118
878	73	101
879	200	14
880	114	225
881	460	293
882	51	447
883	418	295
884	282	139
885	477	122
886	91	266
887	16	463
888	228	199
889	435	20
890	467	195
891	469	132
892	465	136
893	246	255
894	49	75
895	66	98
896	166	32
897	326	466
898	202	186
899	467	285
900	290	136
901	341	58
902	121	219
903	107	35
904	216	319
905	134	288
906	89	270
907	136	52
908	462	167
909	340	54
910	80	286
911	38	301
912	25	307
913	470	139
914	270	400
915	204	187
916	460	171
917	399	106
918	197	267
919	77	350
920	91	231
921	398	103
922	35	303
923	231	204
924	311	266
925	416	420
926	231	203
927	4	116
928	417	217
929	268	52
930	345	144
931	368	85
932	441	65
933	201	270
934	0	293
935	167	24
936	186	464
937	7	292
938	80	290
939	405	455
940	439	312
941	300	108
942	478	121
943	92	232
944	111	463
945	132	294
946	134	285
947	316	284
948	56	428
949	232	47
950	466	291
951	341	257
952	420	213
953	116	152
954	163	337
955	440	7
956	208	222
957	485	95
958	97	385
959	462	367
960	455	365
961	492	95
962	405	450
963	371	193
964	234	202
965	404	103
966	24	41
967	67	334
968	207	227
969	277	403
970	15	457
971	217	319
972	111	467
973	378	493
974	112	465
975	173	25
976	421	292
977	74	146
978	178	491
979	204	185
980	319	470
981	163	331
982	470	125
983	315	121
984	166	34
985	284	140
986	85	288
987	376	190
988	238	203
989	399	104
990	472	481
991	46	74
992	401	255
993	475	480
994	485	27
995	476	174
996	330	242
997	332	249
998	375	80
999	94	235
1000	287	144
