308	154	392
309	196	56
310	366	390
311	436	25
312	67	352
313	173	182
314	390	34
315	18	225
316	57	43
317	388	44
318	269	112
319	374	260
320	291	213
321	178	420
322	389	255
323	134	194
324	93	490
325	64	294
326	493	111
327	150	484
328	235	316
329	239	15
330	193	138
331	40	278
332	307	52
333	161	416
334	381	457
335	55	318
336	80	279
337	48	162
338	91	27
339	288	70
340	177	404
341	10	237
342	493	493
343	440	292
344	349	76
345	47	208
346	283	454
347	486	324
348	392	87
349	122	422
350	37	281
351	413	127
352	222	499
353	211	446
354	30	7
355	398	341
356	26	67
357	461	186
358	313	391
359	471	94
360	341	72
361	130	186
362	257	57
363	94	344
364	6	53
365	146	376
366	244	13
367	29	336
368	306	42
369	177	486
370	489	338
371	179	318
372	344	203
373	149	341
374	307	412
375	68	450
376	420	80
377	144	220
378	497	54
379	80	458
380	84	377
381	332	382
382	6	196
383	104	28
384	224	320
385	87	3
386	149	214
387	98	29
388	135	30
389	287	397
390	107	374
391	355	485
392	51	286
393	49	118
394	159	226
395	185	431
396	262	92
397	475	198
398	142	30
399	481	207
400	174	122
401	35	263
402	24	71
403	173	65
404	91	326
405	470	417
406	397	153
407	295	283
408	174	376
409	38	190
410	16	68
411	179	286
412	244	422
413	250	441
414	497	18
415	195	111
416	26	221
417	442	5
418	44	496
419	448	404
420	471	427
421	460	424
422	461	195
423	146	313
424	19	273
425	245	461
426	69	266
427	191	84
428	68	160
429	212	47
430	80	337
431	412	478
432	225	488
433	105	140
434	389	43
435	177	156
436	179	497
437	377	432
438	497	296
439	152	476
440	277	428
441	64	5
442	44	311
443	165	59
444	261	138
445	268	351
446	48	150
447	215	79
448	109	56
449	171	188
450	284	457
451	274	442
452	33	286
453	112	433
454	423	170
455	213	283
456	240	34
457	283	438
458	324	99
459	259	301
460	189	402
461	215	282
462	166	440
463	374	232
464	339	113
465	335	46
466	313	493
467	432	66
468	76	462
469	397	477
470	196	489
471	354	156
472	171	24
473	187	73
474	243	408
475	421	387
476	141	426
477	415	118
478	240	255
479	162	388
480	413	493
481	69	414
482	273	70
483	142	14
484	185	434
485	360	294
486	265	240
487	280	245
488	87	51
489	195	273
490	422	498
491	95	64
492	63	155
493	24	259
494	376	92
495	83	300
496	72	477
497	380	194
498	72	227
499	238	123
500	188	119
501	229	322
502	150	68
503	67	24
504	63	420
505	339	144
506	454	201
507	158	24
508	365	119
509	440	284
510	417	212
511	404	439
512	472	248
513	235	108
514	174	67
515	132	151
516	217	207
517	162	306
518	48	366
519	209	68
520	94	497
521	110	122
522	274	403
523	421	386
524	399	175
525	56	268
526	322	406
527	244	277
528	105	181
529	30	97
530	359	246
531	498	457
532	190	267
533	334	481
534	18	24
535	482	104
536	460	328
537	320	211
538	494	165
539	167	445
540	340	291
541	272	234
542	325	56
543	71	304
544	87	311
545	207	487
546	332	5
547	161	275
548	268	458
549	175	352
550	398	476
551	51	360
552	21	70
553	80	251
554	457	280
555	423	315
556	66	88
557	479	387
558	436	123
559	286	244
560	449	190
561	456	113
562	480	152
563	100	266
564	343	34
565	374	306
566	13	465
567	230	487
568	442	153
569	240	362
570	433	319
571	0	422
572	297	131
573	71	12
574	44	440
575	447	184
576	341	59
577	132	32
578	411	396
579	450	416
580	323	34
581	244	368
582	90	477
583	34	169
584	351	128
585	71	282
586	157	269
587	392	1
588	39	153
589	306	229
590	415	253
591	92	76
592	437	98
593	12	367
594	448	414
595	128	113
596	43	360
597	102	422
598	480	131
599	210	81
600	432	2
601	396	83
602	489	159
603	56	75
604	66	31
605	460	117
606	175	239
607	217	333
608	62	375
609	82	183
610	248	214
611	385	239
612	371	315
613	333	163
614	100	66
615	311	422
616	153	235
617	168	109
618	284	319
619	195	464
620	382	9
621	325	210
622	366	334
623	200	78
624	351	5
625	197	202
626	270	337
627	125	65
628	120	17
629	84	255
630	222	331
631	332	459
632	226	175
633	404	140
634	223	178
635	330	308
636	140	108
637	34	239
638	94	192
639	458	213
640	13	314
641	202	391
642	339	41
643	224	56
644	345	431
645	292	104
646	318	99
647	46	248
648	482	184
649	411	379
650	293	174
651	169	305
652	394	47
653	323	29
654	65	343
655	158	179
656	299	353
657	9	233
658	330	138
659	48	412
660	385	17
661	382	110
662	336	493
663	181	441
664	162	301
665	1	101
666	80	117
667	210	219
668	404	59
669	288	439
670	149	458
671	257	391
672	405	349
673	191	215
674	231	29
675	253	50
676	441	177
677	5	445
678	463	253
679	435	180
680	198	85
681	59	388
682	373	418
683	142	80
684	441	7
685	33	268
686	355	174
687	228	260
688	114	460
689	337	41
690	154	374
691	235	13
692	303	78
693	103	464
694	325	311
695	306	235
696	382	360
697	235	288
698	0	356
699	178	135
700	226	423
701	15	11
702	144	35
703	176	199
704	247	306
705	396	417
706	289	220
707	23	235
708	137	377
709	400	71
710	261	359
711	438	127
712	318	280
713	333	293
714	436	295
715	62	94
716	495	355
717	13	394
718	172	292
719	14	232
720	437	90
721	214	274
722	420	383
723	120	261
724	179	75
725	484	224
726	214	245
727	395	474
728	368	311
729	199	203
730	485	428
731	86	199
732	447	272
733	40	304
734	475	267
735	482	141
736	489	274
737	26	342
738	139	438
739	12	358
740	125	61
741	360	284
742	29	358
743	285	247
744	248	386
745	415	207
746	130	247
747	172	66
748	92	259
749	379	486
750	452	484
751	268	288
752	349	43
753	225	269
754	50	383
755	110	251
756	461	182
757	255	487
758	133	202
759	34	329
760	368	452
761	242	106
762	171	303
763	329	456
764	490	286
765	61	214
766	365	74
767	321	149
768	84	453
769	26	442
770	180	283
771	394	322
772	348	348
773	309	161
774	385	58
775	228	287
776	312	453
777	35	344
778	393	98
779	208	488
780	235	33
781	140	137
782	405	187
783	330	371
784	265	0
785	295	89
786	3	23
787	363	225
788	148	208
789	466	362
790	267	290
791	98	2
792	131	246
793	418	75
794	366	260
795	138	28
796	209	212
797	443	167
798	156	65
799	279	355
800	206	172
801	32	94
802	301	239
803	471	368
804	133	273
805	253	74
806	470	405
807	77	172
808	77	465
809	466	96
810	402	277
811	267	374
812	450	194
813	89	65
814	429	389
815	202	28
816	46	389
817	246	407
818	452	110
819	213	185
820	134	276
821	262	97
822	469	489
823	364	71
824	68	240
825	494	468
826	439	222
827	386	225
828	434	359
829	103	177
830	89	322
831	307	249
832	30	155
833	401	314
834	217	357
835	373	421
836	5	281
837	173	474
838	36	301
839	429	169
840	195	450
841	95	382
842	225	121
843	10	407
844	221	269
845	264	180
846	168	59
847	281	96
848	387	349
849	398	329
850	239	486
851	237	420
852	346	354
853	172	314
854	233	230
855	79	80
856	243	402
857	117	110
858	66	314
859	58	391
860	142	360
861	492	326
862	381	328
863	62	236
864	344	70
865	151	81
866	240	240
867	46	163
868	455	168
869	428	202
870	432	199
871	391	112
872	451	305
873	214	311
874	465	367
875	164	473
876	364	173
877	274	261
878	133	455
879	351	481
880	115	395
881	297	304
882	7	194
883	409	255
884	87	213
885	60	246
886	3	471
887	418	251
888	153	362
889	323	77
890	143	158
891	351	148
892	426	38
893	226	316
894	347	192
895	102	6
896	41	120
897	247	443
898	218	271
899	376	385
900	241	402
901	213	399
902	32	191
903	441	374
904	376	113
905	215	434
906	499	316
907	318	497
908	256	441
909	174	397
910	468	360
911	287	256
912	448	397
913	352	487
914	253	118
915	159	299
916	351	233
917	268	113
918	164	332
919	88	484
920	360	488
921	343	166
922	497	266
923	138	406
924	420	224
925	231	410
926	199	438
927	219	215
928	365	274
929	481	454
930	187	61
931	372	97
932	187	263
933	371	427
934	74	215
935	375	145
936	365	28
937	118	314
938	60	29
939	478	300
940	33	152
941	347	184
942	94	40
943	290	328
944	96	346
945	97	288
946	176	470
947	206	97
948	210	133
949	489	457
950	418	399
951	392	491
952	437	19
953	495	83
954	468	352
955	390	120
956	80	357
957	394	310
958	61	441
959	52	303
960	391	202
961	36	451
962	276	84
963	130	140
964	16	287
965	292	136
966	53	204
967	359	287
968	309	29
969	473	491
970	273	255
971	263	153
972	328	458
973	401	164
974	480	119
975	488	96
976	149	98
977	49	437
978	440	77
979	43	135
980	188	151
981	175	422
982	48	437
983	334	403
984	372	115
985	111	192
986	357	290
987	331	134
988	495	199
989	441	60
990	51	89
991	452	206
992	195	386
993	172	24
994	408	318
995	410	399
996	413	345
997	215	129
998	380	350
999	19	38
1000	166	247
